text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,z_score_Happiness_M,z_score_Sadness_M,z_score_Anger_M,z_score_Disgust_M,z_score_Fear_M,z_score_Pride_M,z_score_Valence_M,z_score_Arousal_M,total_z_score
"A na dzień dobry, do czasu uwolnienia Romana Protasewicza, powinniśmy zabronić _users_ dostępu do europejskiej przestrzeni powietrznej.",twitter,50,1.0,1.8,3.2,1.6,1.8,1.4,2.2,2.8,1.0,0.0,0.2,0.55,0.15,0.2,0.0999999999999999,0.3,0.4499999999999999,0.7028090943480242,0.2434476187436453,1.1981444637568175,0.023346507762295684,0.626485053719382,0.35122118608972347,0.5097612046650035,0.5356658411643895,4.190880970249282
"Jeden z naszych postulatów zredagowany przez Radę Konsultacyjną przy OSK - biała kartka, wyjęcie aborcji z kodeksu karnego, w końcu - aborcja jako zabieg medyczny. _link_ ",twitter,30,2.0,1.4,1.4,1.2,1.6,3.0,3.6,1.8,0.0,0.25,0.0999999999999999,0.0999999999999999,0.0499999999999999,0.15,0.5,0.65,0.2,0.3724461238330569,0.3294748026996042,0.5335435946094318,0.5056158974470742,0.281815283481725,1.4895241885159236,1.0141603984312217,0.7992262525448753,5.325806541562913
"_users_ 1/ Wydaje mi się,że Łukasz i Marek opisują tę samą sytuację. Jednak Łukasz przedstawia Jezusa w swojej relacji - „wam”, „z wami” - jako kogoś „z zewnątrz” ich grupy,spoza grupy uczniów,spoza grupy ludzi.Jako ich Nauczyciela,jako Boga - Łk 9,50",twitter,27,1.2,1.2,1.0,1.0,1.0,1.2,3.0,1.2,0.0,0.0499999999999999,0.0499999999999999,0.0,0.0,0.0,0.0499999999999999,0.5,0.0499999999999999,0.487758050711808,0.6159360134212288,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.5813143579154293,0.3610511399614108,1.6001615087704344,6.063528853436287
"Wniosek o aresztowanie mnie podpisał szef Prokuratury Regionalnej w Lublinie Jerzy Ziarkiewicz, który najpierw próbował przez biegłych otworzyć mojego IPhone (tego zainfekowanego), a później 4 razy jechał do Warszawy na sprawy (które przegrał) sądowe o wydanie tego telefonu.",twitter,51,1.6,2.2,4.0,3.2,2.2,2.0,1.4,3.6,0.0,0.15,0.3,0.75,0.55,0.3,0.25,0.0999999999999999,0.65,0.05765596343937542,0.8163700401868949,1.9677836008084835,1.905731050976818,1.3158245941946964,0.3390583293873943,1.3805735492914184,1.603579516131802,9.386576644416884
"Kobietę wyproszono z kościoła, bo zapytała księdza, dlaczego ludzie nie mają maseczek. ""A pani jest z policji?"" _link_ ",twitter,23,1.0,1.4,2.4,2.0,1.6,1.2,2.4,2.2,1.0,0.0,0.0999999999999999,0.35,0.25,0.15,0.0499999999999999,0.35,0.3,0.7028090943480242,0.3294748026996042,0.42850532670515096,0.4589228819224826,0.281815283481725,0.5813143579154293,0.29205811850840024,0.2652694150611691,3.3401692806419856
"_users_ Siedzimy w necie to jesteśmy twardzi, co? A przeczytałeś synek chociaż pierwszy akapit, czy zatrzymałeś się na tym, że ktoś ci przeliterował nagłówek?",twitter,63,1.0,1.0,3.4,1.8,1.0,1.2,1.8,2.6,1.0,0.0,0.0,0.6,0.2,0.0,0.0499999999999999,0.2,0.4,0.7028090943480242,0.9023972241428534,1.3905542480197337,0.21778818708009345,0.7521940272312464,0.5813143579154293,0.945167376978211,0.2686874224225369,5.760911938138128
"po pierwszych 6 miesiącach 2021 roku BIZ osiągnęły wartość 852 miliardów dolarów, odzyskując tym samym około 70% strat wynikających z kryzysu spowodowanego pandemią koronawirusa w 2020 r.",twitter,36,1.6,1.6,1.4,1.2,1.0,1.8,3.2,2.0,0.0,0.15,0.15,0.0999999999999999,0.0499999999999999,0.0,0.2,0.55,0.25,0.05765596343937542,0.0430135919779793,0.5335435946094318,0.5056158974470742,0.7521940272312464,0.10896515756168842,0.5787542261180146,0.5322478338030223,3.1119902921878326
"_users_ Nie. Pozostaje w rękach prywatnych, jest na sprzedaż.",twitter,11,1.2,1.2,1.2,1.0,1.0,1.4,3.0,1.0,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0,0.0999999999999999,0.5,0.0,0.487758050711808,0.6159360134212288,0.7259533788723483,0.7467505922894634,0.7521940272312464,0.35122118608972347,0.3610511399614108,1.8671399275122875,5.908004316089516
TVP.INFO Nowy Wspaniały Faszyzm,,0,1.0,2.6,4.0,3.8,2.4,1.0,1.6,3.0,5.0,0.0,0.4,0.75,0.7,0.35,0.0,0.15,0.5,0.7028090943480242,1.389292461630144,1.9677836008084835,2.6291351355039856,1.660494364432353,0.8114075297411351,1.1628704631348146,0.8026442599062428,11.126436909505182
"Jeżeli nie zaczniemy odbudowywać natury na dużą skalę ryzykujemy stworzenie świata, który jest: 🔥 mniej odporny na zmiany klimatu 🌱pozbawiony bioróżnorodności Przed nami #COP26 - szczyt klimatyczny ostatniej szansy! #WeWontForget _link_ ",twitter,49,1.4,2.0,2.2,1.0,3.2,2.4,2.0,3.6,0.0,0.0999999999999999,0.25,0.3,0.0,0.55,0.35,0.25,0.65,0.27270700707559187,0.5299088294652698,0.23609554244223463,0.7467505922894634,3.039173445382982,0.7992446730388059,0.7274642908216074,1.603579516131802,7.954923896647757
Pod koniec ubiegłego tygodnia projekt ustawy dot. liberalizacji zasady 10H został przesłany do Komitetu Stałego Rady Ministrów.,twitter,37,1.4,1.0,1.0,1.0,1.0,1.8,3.4,1.4,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.2,0.6,0.0999999999999999,0.27270700707559187,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.10896515756168842,0.796457312274618,1.3331830900285815,5.831017573739308
_users_ kolejne zwycięstwo PIS!,twitter,88,4.4,1.0,1.0,1.0,1.0,4.2,4.8,2.6,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.8,0.95,0.4,2.9530586474676523,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,2.870083219470159,2.3203789153708434,0.2686874224225369,11.73191321153002
Bronisze: Porzeczki (kolorowe) od 4 do 10 złotych za kilogram. Porzeczki czarne są droższe - od 18 do 20 złotych za kilogram,twitter,0,1.2,1.2,1.2,1.0,1.0,1.6,3.0,1.8,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0,0.15,0.5,0.2,0.487758050711808,0.6159360134212288,0.7259533788723483,0.7467505922894634,0.7521940272312464,0.1211280142640174,0.3610511399614108,0.7992262525448753,4.609997469296398
Przecież to aż się prosi o przetestowanie gwarancji NATO.,youtube,18,1.0,2.0,2.6,1.6,1.6,1.2,2.0,2.8,2.0,0.0,0.25,0.4,0.15,0.15,0.0499999999999999,0.25,0.4499999999999999,0.7028090943480242,0.5299088294652698,0.6209151109680676,0.023346507762295684,0.281815283481725,0.5813143579154293,0.7274642908216074,0.5356658411643895,4.003239315926808
"W ślad za USA kilka państw Ameryki Południowej również wstrzymuje przyjmowanie lotów z Europy. Taką decyzję podjęły: Argentyna, Boliwia, Paragwaj, Peru i Wenezuela.",twitter,79,1.0,1.4,1.0,1.0,1.4,1.2,2.6,1.6,0.0,0.0,0.0999999999999999,0.0,0.0,0.0999999999999999,0.0499999999999999,0.4,0.15,0.7028090943480242,0.3294748026996042,0.9183631631352648,0.7467505922894634,0.06285448675593239,0.5813143579154293,0.07435503235179639,1.0662046712867284,4.482126200782243
"To całościowa oferta dla gospodarki, odbudowa potencjału, wytyczanie nowych dróg, które pozwolą Polakom osiągnąć dostatnie życie.",,6,2.8,1.2,1.2,1.0,1.0,3.0,3.8,2.2,0.0,0.4499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0,0.5,0.7,0.3,1.2326502983779217,0.6159360134212288,0.7259533788723483,0.7467505922894634,0.7521940272312464,1.4895241885159236,1.2318634845878251,0.2652694150611691,7.060141398357127
"Jeśli wydaje się Wam, że #podziałobowiązków istnieje tylko u nas, jesteście w błędzie - wilki praktykują ten model od… zawsze.",,76,1.8,1.2,1.6,1.4,1.0,1.6,3.4,1.8,1.0,0.2,0.0499999999999999,0.15,0.0999999999999999,0.0,0.15,0.6,0.2,0.15739508019684076,0.6159360134212288,0.3411338103465151,0.2644812026046851,0.7521940272312464,0.1211280142640174,0.796457312274618,0.7992262525448753,3.8479517128840266
Już jutro zapraszam na wyjątkową konferencję 👇 👉Transmisja na: _link_ 👉Zagłoszenia: bezpieczenstwoue_users_ .com _link_ ,twitter,15,2.4,1.0,1.0,1.0,1.0,2.4,4.2,2.0,0.0,0.35,0.0,0.0,0.0,0.0,0.35,0.8,0.25,0.8025482111054892,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.7992446730388059,1.6672696569010328,0.5322478338030223,7.121015381647179
"_users_ Pan wpłaci już teraz, to wino Pańskie :-)",twitter,94,1.8,1.0,1.0,1.2,1.0,1.4,3.6,2.4,2.0,0.2,0.0,0.0,0.0499999999999999,0.0,0.0999999999999999,0.65,0.35,0.15739508019684076,0.9023972241428534,0.9183631631352648,0.5056158974470742,0.7521940272312464,0.35122118608972347,1.0141603984312217,0.00170900368068362,4.603055980354908
Rydzyk znów zadrwił z Unii Europejskiej. Tymczasem Wspólnota finansuje jego pomysły _link_ ,twitter,91,1.0,2.2,3.2,3.8,2.2,1.0,1.4,2.8,0.0,0.0,0.3,0.55,0.7,0.3,0.0,0.0999999999999999,0.4499999999999999,0.7028090943480242,0.8163700401868949,1.1981444637568175,2.6291351355039856,1.3158245941946964,0.8114075297411351,1.3805735492914184,0.5356658411643895,9.389930248187362
"_users_ Garnitur, fartuszek, wino - ten zestaw poproszę",twitter,58,2.4,1.0,1.0,1.0,1.0,1.4,3.6,1.6,0.0,0.35,0.0,0.0,0.0,0.0,0.0999999999999999,0.65,0.15,0.8025482111054892,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.35122118608972347,1.0141603984312217,1.0662046712867284,6.553839473711991
"Nie jest to już jedynie raport o losie najsłabszych – dzieci, kobiet, osób starszych, które najczęściej padają ofiarami przemocy….",,77,1.0,4.2,2.0,1.4,1.6,1.0,1.8,2.6,0.0,0.0,0.8,0.25,0.0999999999999999,0.15,0.0,0.2,0.4,0.7028090943480242,3.6809821474031414,0.04368575817931792,0.2644812026046851,0.281815283481725,0.8114075297411351,0.945167376978211,0.2686874224225369,6.999035815158776
"Mimo, iż jest to jeden z najważniejszych dworców w Polsce, z którego rocznie korzystają ok. 22 mln osób, to cały czas przez decydentów traktowany jest jak kukułcze jajo.",,33,1.0,3.0,3.2,1.6,1.0,1.2,2.2,2.4,0.0,0.0,0.5,0.55,0.15,0.0,0.0499999999999999,0.3,0.35,0.7028090943480242,1.9622148830733932,1.1981444637568175,0.023346507762295684,0.7521940272312464,0.5813143579154293,0.5097612046650035,0.00170900368068362,5.731493542432894
"Uczestników debat będzie 90, ale obserwatorem może być każdy!",,12,3.2,1.0,1.0,1.0,1.0,2.2,3.6,1.6,0.0,0.55,0.0,0.0,0.0,0.0,0.3,0.65,0.15,1.6627523856503545,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.5691515012131003,1.0141603984312217,1.0662046712867284,7.631973963380233
Kto dostanie od Was takie kartki?,,69,1.4,1.0,1.0,1.0,1.0,1.0,3.0,1.4,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.5,0.0999999999999999,0.27270700707559187,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.8114075297411351,0.3610511399614108,1.3331830900285815,6.098053773605548
"Zostanie zbudowana dzięki konkretnym osiągnięciom, które najpierw stworzą de facto solidarność”.",,67,2.6,1.4,1.4,1.0,1.0,4.6,4.0,2.4,0.0,0.4,0.0999999999999999,0.0999999999999999,0.0,0.0,0.8999999999999999,0.75,0.35,1.0175992547417056,0.3294748026996042,0.5335435946094318,0.7467505922894634,0.7521940272312464,3.33026956312157,1.449566570744429,0.00170900368068362,8.161107409118134
_users_ Można jechać do Torunia na imprezę! Władza tworzy święta państwowe pod swoje indywidualne potrzeby...,twitter,31,2.2,1.8,2.2,2.4,1.2,1.6,2.8,2.4,3.0,0.3,0.2,0.3,0.35,0.0499999999999999,0.15,0.4499999999999999,0.35,0.5874971674692734,0.2434476187436453,0.23609554244223463,0.9411922716072609,0.4075242569935894,0.1211280142640174,0.14334805380480695,0.00170900368068362,2.6819419290055118
"Polki potrzebują opieki i pełnego dostępu do lekarza, a nie kontroli prokuratora nad procesem do noszenia ciąży!",,1,1.0,2.6,4.6,2.8,2.6,1.0,1.4,4.0,0.0,0.0,0.4,0.8999999999999999,0.4499999999999999,0.4,0.0,0.0999999999999999,0.75,0.7028090943480242,1.389292461630144,2.5450129535972326,1.4234616612920392,2.0051641346700104,0.8114075297411351,1.3805735492914184,2.137536353615508,12.395257738185512
"_users_ Panie Andrzeju, ""polityczne złoto"" to cytat z premiera Morawieckiego ze słynnych maili. Jak Pan popyta na boku swoich kolegów z PiS, to każdy - o ile jest z Panem szczery - potwierdzi, że wszystkie maile są autentyczne. Pozdrawiam :)",twitter,15,1.8,1.0,3.2,3.0,1.0,1.6,1.8,3.0,2.0,0.2,0.0,0.55,0.5,0.0,0.15,0.2,0.5,0.15739508019684076,0.9023972241428534,1.1981444637568175,1.6645963561344286,0.7521940272312464,0.1211280142640174,0.945167376978211,0.8026442599062428,6.543666802610658
"Dodała również, że jej przekonania wynikają zapewne z jej wychowania i dla jej córek sprawy mogą już wyglądać inaczej.",,25,1.6,1.4,1.4,1.0,1.4,1.4,3.2,1.8,1.0,0.15,0.0999999999999999,0.0999999999999999,0.0,0.0999999999999999,0.0999999999999999,0.55,0.2,0.05765596343937542,0.3294748026996042,0.5335435946094318,0.7467505922894634,0.06285448675593239,0.35122118608972347,0.5787542261180146,0.7992262525448753,3.4594811045464207
Stellantis zapowiada 10 kolejnych modeli elektrycznych w tym roku,twitter,22,2.2,1.0,1.0,1.0,1.0,2.0,3.4,1.2,0.0,0.3,0.0,0.0,0.0,0.0,0.25,0.6,0.0499999999999999,0.5874971674692734,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.3390583293873943,0.796457312274618,1.6001615087704344,6.642879324700548
"""Co zrobić, żeby ograniczyć liczbę zabijanych przez koty zwierząt?",,90,1.0,2.4,1.4,1.0,1.8,1.0,2.2,2.4,0.0,0.0,0.35,0.0999999999999999,0.0,0.2,0.0,0.3,0.35,0.7028090943480242,1.102831250908519,0.5335435946094318,0.7467505922894634,0.626485053719382,0.8114075297411351,0.5097612046650035,0.00170900368068362,5.035297323961642
"Chcemy, by wysokość składki ZUS była zależna od dochodu.",,64,1.4,1.0,2.4,1.2,1.4,2.2,3.2,2.4,0.0,0.0999999999999999,0.0,0.35,0.0499999999999999,0.0999999999999999,0.3,0.55,0.35,0.27270700707559187,0.9023972241428534,0.42850532670515096,0.5056158974470742,0.06285448675593239,0.5691515012131003,0.5787542261180146,0.00170900368068362,3.321694673138401
"Wszystko wskazuje na to, że nie będzie czym ogrzać domów, więc zimą będziemy marznąć.",,5,1.0,3.2,2.0,1.4,2.6,1.0,1.6,2.4,0.0,0.0,0.55,0.25,0.0999999999999999,0.4,0.0,0.15,0.35,0.7028090943480242,2.248676093795018,0.04368575817931792,0.2644812026046851,2.0051641346700104,0.8114075297411351,1.1628704631348146,0.00170900368068362,7.240803280153689
"Spędźcie ten czas spokojnie i odpowiedzialnie, mądry zrozumie. Zdrowia dla Was i Waszych bliskich, wszystkim wierzącym radosnych świąt, mimo wszystko! ❤️",twitter,65,4.4,1.2,1.0,1.0,1.0,2.8,4.8,3.2,0.0,0.8500000000000001,0.0499999999999999,0.0,0.0,0.0,0.4499999999999999,0.95,0.55,2.9530586474676523,0.6159360134212288,0.9183631631352648,0.7467505922894634,0.7521940272312464,1.2594310166902176,2.3203789153708434,1.069622678648096,10.635735054254013
"Poza tym, Amazonki budują zwyczajne, międzyludzkie relacje – aby żadna z kobiet nie czuła się wykluczona.",,78,4.0,1.0,1.0,1.0,1.0,3.6,4.2,2.4,0.0,0.75,0.0,0.0,0.0,0.0,0.65,0.8,0.35,2.5229565601952193,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,2.1798037039930414,1.6672696569010328,0.00170900368068362,9.691443931568806
_users_ Tak i dwa lata można ciągnąć.,twitter,18,1.6,2.2,1.0,1.0,1.6,1.2,2.8,2.2,0.0,0.15,0.3,0.0,0.0,0.15,0.0499999999999999,0.4499999999999999,0.3,0.05765596343937542,0.8163700401868949,0.9183631631352648,0.7467505922894634,0.281815283481725,0.5813143579154293,0.14334805380480695,0.2652694150611691,3.8108868693141287
Polska zaczęła robić krzyk na całą Europę i mocno i glośno wspierać Ukrainę.,youtube,64,2.4,1.0,2.0,1.2,1.4,2.6,3.2,2.8,1.0,0.35,0.0,0.25,0.0499999999999999,0.0999999999999999,0.4,0.55,0.4499999999999999,0.8025482111054892,0.9023972241428534,0.04368575817931792,0.5056158974470742,0.06285448675593239,1.029337844864512,0.5787542261180146,0.5356658411643895,4.460859489777583
"cennik z 17 czerwca Elewarr Bielsk Podlaski pszenica konsumpcyjna 1400 pszenica paszowa 1300 żyto paszowe 1100 żyto konsumpcyjne 1300 Procam pszenica konsumpcyjna 1650-1750 pszenica paszowa 1400-1440, pszenżyto 1300-1350, żyto konsumpcyjne 1200-1250, kukurydza sucha- 1200-1300",twitter,22,1.0,1.2,1.0,1.0,1.0,1.0,3.0,1.4,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.5,0.0999999999999999,0.7028090943480242,0.6159360134212288,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.8114075297411351,0.3610511399614108,1.3331830900285815,6.241694650156354
"Tomasz Pajączek: „Już po pierwszym dniu miałem dość. Nie mogłem patrzeć na zagłodzone psy, uwiązane łańcuchem do prowizorycznych bud. W Polsce nie ma żadnego systemu ochrony zwierząt - usłyszałem od inspektorów. _link_ ",twitter,74,1.0,4.4,3.8,3.8,3.0,1.0,1.0,3.6,0.0,0.0,0.8500000000000001,0.7,0.7,0.5,0.0,0.0,0.65,0.7028090943480242,3.967443358124766,1.7753738165455666,2.6291351355039856,2.6945036751453246,0.8114075297411351,1.8159797216046256,1.603579516131802,16.00023184714523
"♥️ Bądźmy, bawmy się, tańczmy!",,46,4.8,1.0,1.0,1.0,1.0,1.8,5.0,4.0,0.0,0.95,0.0,0.0,0.0,0.0,0.2,1.0,0.75,3.383160734740084,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.10896515756168842,2.5380820015274472,2.137536353615508,11.487449254243554
"Gronkiewicz-Waltz z tytułem honorowej warszawianki. Mocne słowa radnego: ""To splunięcie w twarz"". _link_ ",twitter,37,1.2,1.8,3.2,3.2,1.4,1.4,2.2,3.0,0.0,0.0499999999999999,0.2,0.55,0.55,0.0999999999999999,0.0999999999999999,0.3,0.5,0.487758050711808,0.2434476187436453,1.1981444637568175,1.905731050976818,0.06285448675593239,0.35122118608972347,0.5097612046650035,0.8026442599062428,5.561562321605991
"🔵W analizie Ośrodek Studiów Wschodnich - OSW ""Reakcje społeczne w Rosji na inwazję na Ukrainę.""",,7,1.0,1.4,1.4,1.4,1.4,1.0,2.8,1.0,0.0,0.0,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0,0.4499999999999999,0.0,0.7028090943480242,0.3294748026996042,0.5335435946094318,0.2644812026046851,0.06285448675593239,0.8114075297411351,0.14334805380480695,1.8671399275122875,4.715058692075908
"Bo był z tych uzależnionych, którzy nie upijają się do nieprzytomności.",,75,1.4,3.0,1.8,1.4,1.0,1.4,2.2,3.6,0.0,0.0999999999999999,0.5,0.2,0.0999999999999999,0.0,0.0999999999999999,0.3,0.65,0.27270700707559187,1.9622148830733932,0.14872402608359858,0.2644812026046851,0.7521940272312464,0.35122118608972347,0.5097612046650035,1.603579516131802,5.864883052955044
._users_ mógłby Pan uprzejmie przekazać koledze _users_ ? #StandWithUkraine _link_ ,twitter,15,1.0,1.4,2.2,1.4,1.0,1.0,2.4,2.2,2.0,0.0,0.0999999999999999,0.3,0.0999999999999999,0.0,0.0,0.35,0.3,0.7028090943480242,0.3294748026996042,0.23609554244223463,0.2644812026046851,0.7521940272312464,0.8114075297411351,0.29205811850840024,0.2652694150611691,3.6537897326364988
"Bronisze: Bakłażany są w cenie od 5 do 6 złotych. Bób jest w cenie od 7 do 8 złotych za kilogram. Za kilogram cukinii zapłacimy od 3 do 4 złotych, kabaczki nieco droższe do 5 złotych za kilogram",twitter,57,1.0,1.2,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.5,0.0,0.7028090943480242,0.6159360134212288,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.8114075297411351,0.3610511399614108,1.8671399275122875,6.775651487640061
Podobno zabrali już tysiąc podpisów i rejestrują komitet obywatelski.,,12,1.4,1.0,1.0,1.0,1.0,1.6,3.2,1.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.15,0.55,0.0,0.27270700707559187,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.1211280142640174,0.5787542261180146,1.8671399275122875,6.159434181768739
"_users_ ile kg surowego prawdziwka znalazł w rekordowym , jednodniowym zbiorze?",twitter,17,2.6,1.0,1.0,1.0,1.0,2.0,3.6,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.65,0.0499999999999999,1.0175992547417056,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.3390583293873943,1.0141603984312217,1.6001615087704344,7.2906844981295835
Te i wiele innych obiektów powstaje w całej Miasto Stołeczne Warszawa dzięki Waszym pomysłom!,,39,4.6,1.0,1.0,1.0,1.0,4.4,4.4,2.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.8500000000000001,0.8500000000000001,0.25,3.1681096911038678,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,3.1001763912958653,1.8849727430576366,0.5322478338030223,12.00521166605922
_users_ Piwa nigdy nie odmawiam.,twitter,55,3.0,1.0,1.0,1.0,1.0,2.0,3.6,2.2,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.65,0.3,1.447701342014138,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.3390583293873943,1.0141603984312217,0.2652694150611691,6.385894491692751
:D Nominacje lecą do: Krzysztof Ryzlak Elżbieta Witek - poseł na Sejm RP Maciej Konieczny Klaudia Jachira - #JachirawSejmie,,0,3.2,1.4,1.2,1.4,1.0,2.4,3.8,2.8,1.0,0.55,0.0999999999999999,0.0499999999999999,0.0999999999999999,0.0,0.35,0.7,0.4499999999999999,1.6627523856503545,0.3294748026996042,0.7259533788723483,0.2644812026046851,0.7521940272312464,0.7992446730388059,1.2318634845878251,0.5356658411643895,6.301629795849259
"_users_ USA 13,5 mln baryłek,Arabia Saudyjska i Rosja po ad 10 mln ton baryłek dziennego wydobycia n a początku roku",twitter,92,2.0,1.2,1.2,1.2,1.2,2.0,3.4,1.4,0.0,0.25,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.25,0.6,0.0999999999999999,0.3724461238330569,0.6159360134212288,0.7259533788723483,0.5056158974470742,0.4075242569935894,0.3390583293873943,0.796457312274618,1.3331830900285815,5.096174402257891
Dołącz❗️👉 Spotkanie z Wojciechem Tochmanem / Wierzymy w wolność.,,29,3.0,1.0,1.0,1.0,1.6,2.2,3.6,2.4,0.0,0.5,0.0,0.0,0.0,0.15,0.3,0.65,0.35,1.447701342014138,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.281815283481725,0.5691515012131003,1.0141603984312217,0.00170900368068362,5.88204850838845
"M.Morawiecki chce, by TK mgr Przyłębskiej zbadał zgodność z konstytucją trzech przepisów Traktatu o Unii Europejskiej. Teraz kucharka prezesa, czerwony prokurator i hejterka będą rozstrzygali o faktycznym Polexicie. Tę władzę trzeba zmienić. Natychmiast.",twitter,92,1.0,2.4,4.6,4.0,2.6,1.2,1.0,3.6,3.0,0.0,0.35,0.8999999999999999,0.75,0.4,0.0499999999999999,0.0,0.65,0.7028090943480242,1.102831250908519,2.5450129535972326,2.8702698303463747,2.0051641346700104,0.5813143579154293,1.8159797216046256,1.603579516131802,13.226960859522018
"To by było na tyle, jeśli chodzi o sensację... #JakJestTeza #ToDaneSięDopasuje",,52,1.2,2.0,1.6,1.4,1.6,1.0,2.4,2.6,3.0,0.0499999999999999,0.25,0.15,0.0999999999999999,0.15,0.0,0.35,0.4,0.487758050711808,0.5299088294652698,0.3411338103465151,0.2644812026046851,0.281815283481725,0.8114075297411351,0.29205811850840024,0.2686874224225369,3.2772502472820753
_users_ W kibucach nikogo nie mordowano.,twitter,88,1.2,2.0,2.0,1.2,1.6,1.6,2.2,1.8,0.0,0.0499999999999999,0.25,0.25,0.0499999999999999,0.15,0.15,0.3,0.2,0.487758050711808,0.5299088294652698,0.04368575817931792,0.5056158974470742,0.281815283481725,0.1211280142640174,0.5097612046650035,0.7992262525448753,3.2788992907590915
Dziękujemy za niezłomność i odwagę.,,71,3.8,1.0,1.0,1.0,1.0,3.8,4.2,2.2,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.3,2.307905516559003,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,2.409896875818747,1.6672696569010328,0.2652694150611691,9.97004647113878
Brak słów,youtube,76,1.0,2.0,3.4,1.6,1.0,1.0,1.8,2.4,2.0,0.0,0.25,0.6,0.15,0.0,0.0,0.2,0.35,0.7028090943480242,0.5299088294652698,1.3905542480197337,0.023346507762295684,0.7521940272312464,0.8114075297411351,0.945167376978211,0.00170900368068362,5.1570966172266
"Studencii studentki UW z tej okazji dali wyraz solidarności z osobami LGBT+, które są ofiarami nagonki ze strony najwyższych władz kraju, w tym prezydenta Andrzeja Dudy, zaproszonego właśnie na Uniwersytet Warszawski, by tam uświetniał i otwierał rok.",,90,2.6,2.4,2.8,1.2,1.0,2.6,3.0,3.0,0.0,0.4,0.35,0.4499999999999999,0.0499999999999999,0.0,0.4,0.5,0.5,1.0175992547417056,1.102831250908519,0.813324895230984,0.5056158974470742,0.7521940272312464,1.029337844864512,0.3610511399614108,0.8026442599062428,6.384598570291695
"Indie są drugim po Chinach co do wielkości producentem węgla na świecie, z produkcją wynoszącą około 730 milionów ton rocznie. Kopalnie i elektrownie węglowe oferują bezpośrednio i pośrednio zatrudnienie niemal 4 milionom ludzi w tym kraju.",twitter,62,1.2,1.6,1.4,1.0,1.4,1.2,2.8,2.2,0.0,0.0499999999999999,0.15,0.0999999999999999,0.0,0.0999999999999999,0.0499999999999999,0.4499999999999999,0.3,0.487758050711808,0.0430135919779793,0.5335435946094318,0.7467505922894634,0.06285448675593239,0.5813143579154293,0.14334805380480695,0.2652694150611691,2.86385214312602
"_users_ Mysle ze Konfederacja jest konglomeratem roznych elementow, choc rzeczywscie co do JKM na przyklad nie mam zludzen. A z P. Arturem kiedys sie scielismy, a potrafil wycofac sie i przeprosic. Generalnoemam skaba pamiec ale takie rzeczy pamietam",twitter,54,1.0,1.2,1.0,1.0,1.0,2.0,3.2,2.2,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.25,0.55,0.3,0.7028090943480242,0.6159360134212288,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.3390583293873943,0.5787542261180146,0.2652694150611691,4.9191348609918055
